role,timing,tau,term,estimate_raw,std_error_raw,statistic,p_value,conf_low_raw,conf_high_raw,estimate,std_error,conf_low,conf_high,return_unit,inference
Actor1,reaction,0.35000000000000003,return_bist_lag1,0.06709790565127997,0.03321773287734779,2.0199423572653306,0.04355796854818128,0.0019911492116782975,0.13220466209088166,6.709790565127998,3.321773287734779,0.19911492116782975,13.220466209088165,percent,bootstrap_xy_R500
Actor1,reaction,0.35000000000000003,goldstein_a1:event_count_c,2.859253188806947e-7,1.2664862673557527e-6,0.22576266813983464,0.821415231023829,-2.1963877651365805e-6,2.76823840289797e-6,2.859253188806947e-5,1.2664862673557526e-4,-2.1963877651365806e-4,2.76823840289797e-4,percent,bootstrap_xy_R500
Actor1,reaction,0.4,(Intercept),-0.002021352599759107,7.066534900286805e-4,-2.8604579589312826,0.00428595633564699,-0.003406393440215321,-6.363117593028932e-4,-0.2021352599759107,0.07066534900286806,-0.3406393440215321,-0.06363117593028932,percent,bootstrap_xy_R500
Actor1,reaction,0.4,goldstein_a1,6.592058170875317e-4,9.05232126645183e-4,0.7282174347154116,0.4665884712569328,-0.001115049151137027,0.0024334607853120907,0.06592058170875317,0.09052321266451831,-0.11150491511370271,0.24334607853120907,percent,bootstrap_xy_R500
Actor1,reaction,0.4,event_count_c,-7.787785348344829e-7,8.663552940892407e-7,-0.8989135752361008,0.36883575214803654,-2.4768349112493947e-6,9.192778415804288e-7,-7.787785348344829e-5,8.663552940892406e-5,-2.476834911249395e-4,9.192778415804288e-5,percent,bootstrap_xy_R500
Actor1,reaction,0.4,return_vix,-0.03476748086721443,0.005773380798333639,-6.022031471966877,2.138362154013862e-9,-0.04608330723194836,-0.023451654502480497,-3.476748086721443,0.5773380798333638,-4.608330723194836,-2.3451654502480497,percent,bootstrap_xy_R500
Actor1,reaction,0.4,return_usdtry,0.02397844058372688,0.08498350951667302,0.28215404047325815,0.7778623741331481,-0.14258923806895224,0.19054611923640602,2.397844058372688,8.498350951667302,-14.258923806895224,19.054611923640604,percent,bootstrap_xy_R500
Actor1,reaction,0.4,return_bist_lag1,0.05258564903364936,0.02776793283395893,1.8937545458673641,0.05844023774794849,-0.0018394993209101401,0.10701079738820886,5.2585649033649355,2.776793283395893,-0.183949932091014,10.701079738820885,percent,bootstrap_xy_R500
Actor1,reaction,0.4,goldstein_a1:event_count_c,1.292527820012563e-6,1.0868676459744637e-6,1.1892228320530311,0.23453079274439603,-8.377327660973858e-7,3.4227884061225116e-6,1.292527820012563e-4,1.0868676459744637e-4,-8.377327660973859e-5,3.4227884061225114e-4,percent,bootstrap_xy_R500
Actor1,reaction,0.45,(Intercept),-8.669027640331213e-4,6.397008118821958e-4,-1.3551690851891023,0.17555751909741524,-0.002120716355322225,3.8691082725598243e-4,-0.08669027640331213,0.06397008118821958,-0.21207163553222252,0.03869108272559824,percent,bootstrap_xy_R500
Actor1,reaction,0.45,goldstein_a1,0.001051561830603203,8.23893188544175e-4,1.276332715483812,0.202025621793525,-5.632688189433799e-4,0.0026663924801497863,0.1051561830603203,0.0823893188544175,-0.056326881894337995,0.2666392480149786,percent,bootstrap_xy_R500
Actor1,reaction,0.45,event_count_c,-1.9607297283108767e-7,7.629834133412006e-7,-0.25698195976824634,0.7972261804621068,-1.6915204629798406e-6,1.2993745173176653e-6,-1.9607297283108768e-5,7.629834133412006e-5,-1.6915204629798405e-4,1.2993745173176652e-4,percent,bootstrap_xy_R500
Actor1,reaction,0.45,return_vix,-0.0357147135642466,0.005941907891009552,-6.010647458585653,2.2904602658968543e-9,-0.04736085303062532,-0.024068574097867883,-3.5714713564246603,0.5941907891009552,-4.7360853030625325,-2.406857409786788,percent,bootstrap_xy_R500
